temp,core freq,arm freq,volt,sec
57.0,199.99512,600.117184,0.835,12746
56.0,199.99512,600.16992,0.835,12748
56.0,333.333984,1000.2656,0.8563,12750
56.0,199.99512,600.16992,0.835,12752
56.0,250.000496,750.199232,0.8563,12754
56.0,200.008304,600.16992,0.835,12756
56.0,199.99512,600.16992,0.8563,12758
55.0,199.99512,600.16992,0.835,12760
57.0,199.99512,600.117184,0.835,12762
55.0,199.99512,600.117184,0.835,12764
56.0,199.99512,600.16992,0.835,12766
56.0,200.008304,600.16992,0.835,12768
56.0,199.99512,600.16992,0.835,12770
57.0,499.987808,1500.345728,0.8563,12772
57.0,499.987808,1500.398464,0.8563,12774
56.0,199.99512,600.16992,0.8563,12776
57.0,199.99512,600.16992,0.835,12778
56.0,200.008304,600.16992,0.835,12780
56.0,200.008304,600.117184,0.835,12782
55.0,200.008304,600.117184,0.835,12784
56.0,200.008304,600.117184,0.835,12786
56.0,199.99512,600.117184,0.835,12788
57.0,500.000992,1500.345728,0.8563,12790
56.0,499.987808,1500.345728,0.8563,12792
57.0,500.000992,1500.345728,0.8563,12794
56.0,199.99512,600.16992,0.835,12796
56.0,199.99512,600.16992,0.835,12798
57.0,199.99512,600.16992,0.835,12800
56.0,199.99512,600.117184,0.835,12802
56.0,333.333984,1000.212864,0.8563,12804
55.0,199.99512,600.16992,0.835,12806
56.0,199.99512,600.117184,0.835,12808
57.0,200.008304,600.16992,0.835,12810
56.0,199.99512,600.117184,0.835,12812
56.0,199.99512,600.16992,0.835,12814
56.0,199.99512,600.117184,0.835,12816
56.0,199.99512,600.16992,0.835,12818
55.0,199.99512,600.16992,0.8563,12820
55.0,200.008304,600.16992,0.8563,12822
55.0,199.99512,600.117184,0.835,12824
57.0,500.000992,1500.345728,0.8563,12826
57.0,500.000992,1500.345728,0.8563,12828
56.0,199.99512,600.117184,0.835,12830
57.0,200.008304,600.117184,0.835,12832
56.0,199.99512,600.16992,0.835,12834
55.0,199.99512,600.16992,0.835,12836
56.0,200.008304,750.146496,0.8563,12838
56.0,200.008304,600.16992,0.835,12840
56.0,199.99512,600.117184,0.8563,12842
55.0,500.000992,1500.345728,0.8563,12844
56.0,500.000992,1500.345728,0.8563,12846
57.0,200.008304,600.16992,0.835,12848
56.0,500.000992,1500.398464,0.8563,12850
57.0,500.000992,1500.398464,0.8563,12852
55.0,199.99512,600.16992,0.835,12854
57.0,500.000992,1500.345728,0.8563,12856
57.0,500.000992,1500.345728,0.8563,12858
56.0,500.000992,1500.398464,0.8563,12860
56.0,500.000992,1500.345728,0.8563,12862
58.0,500.000992,1500.398464,0.8563,12864
56.0,199.99512,600.16992,0.835,12866
56.0,199.99512,600.16992,0.835,12868
56.0,199.99512,600.16992,0.835,12870
56.0,199.99512,600.16992,0.835,12872
56.0,200.008304,750.199232,0.8563,12874
56.0,199.99512,600.117184,0.835,12876
56.0,200.008304,600.117184,0.8563,12878
57.0,199.99512,600.16992,0.835,12880
55.0,199.99512,600.16992,0.835,12882
56.0,199.99512,600.16992,0.835,12884
55.0,200.008304,600.16992,0.835,12886
56.0,199.99512,600.117184,0.835,12888
56.0,199.99512,600.117184,0.835,12890
56.0,199.99512,600.16992,0.8563,12892
55.0,200.008304,600.117184,0.835,12894
56.0,500.000992,1500.398464,0.8563,12896
57.0,500.000992,1500.345728,0.8563,12898
55.0,199.99512,600.117184,0.835,12900
57.0,200.008304,600.16992,0.835,12902
56.0,199.99512,600.16992,0.835,12904
56.0,199.99512,600.117184,0.835,12906
56.0,199.99512,600.16992,0.835,12908
56.0,199.99512,600.16992,0.835,12910
56.0,200.008304,750.146496,0.8563,12912
56.0,199.99512,600.117184,0.8563,12914
57.0,500.000992,1500.398464,0.8563,12916
57.0,499.987808,1500.398464,0.8563,12918
56.0,199.99512,600.117184,0.835,12920
56.0,200.008304,600.117184,0.835,12922
55.0,199.99512,600.117184,0.835,12924
56.0,200.008304,600.117184,0.835,12926
56.0,199.99512,600.16992,0.835,12928
55.0,199.99512,600.117184,0.835,12930
55.0,200.008304,600.16992,0.8563,12932
55.0,199.99512,600.16992,0.835,12934
57.0,199.99512,600.16992,0.835,12936
56.0,199.99512,600.117184,0.835,12938
56.0,200.008304,600.117184,0.835,12940
55.0,199.99512,600.117184,0.835,12942
54.0,199.99512,600.16992,0.835,12944
56.0,199.99512,750.146496,0.8563,12946
54.0,200.008304,600.16992,0.835,12948
56.0,200.008304,600.16992,0.8563,12950
55.0,199.99512,600.117184,0.835,12952
56.0,199.99512,600.16992,0.835,12954
55.0,200.008304,750.146496,0.8563,12956
56.0,200.008304,600.16992,0.835,12958
55.0,199.99512,600.16992,0.835,12960
55.0,199.99512,600.16992,0.835,12962
56.0,199.99512,750.146496,0.8563,12964
56.0,199.99512,600.117184,0.835,12966
54.0,200.008304,600.117184,0.8563,12968
55.0,199.99512,600.117184,0.835,12970
55.0,199.99512,600.117184,0.835,12972
56.0,199.99512,600.16992,0.8563,12974
55.0,199.99512,750.199232,0.8563,12976
56.0,200.008304,600.117184,0.835,12978
55.0,333.333984,1000.212864,0.8563,12980
55.0,200.008304,600.16992,0.835,12982
54.0,200.008304,600.16992,0.835,12984
55.0,199.99512,600.117184,0.835,12986
55.0,199.99512,600.117184,0.835,12988
55.0,199.99512,600.16992,0.835,12990
55.0,199.99512,600.117184,0.835,12992
55.0,500.000992,1500.398464,0.8563,12994
57.0,500.000992,1500.345728,0.8563,12996
56.0,500.000992,1500.345728,0.8563,12998
57.0,199.99512,600.16992,0.835,13000
56.0,199.99512,600.16992,0.835,13002
56.0,199.99512,600.117184,0.8563,13004
55.0,200.008304,600.16992,0.835,13006
56.0,199.99512,750.199232,0.8563,13008
55.0,199.99512,600.16992,0.835,13010
55.0,199.99512,600.117184,0.835,13012
56.0,199.99512,600.117184,0.8563,13014
55.0,200.008304,600.16992,0.835,13016
55.0,199.99512,600.16992,0.835,13018
55.0,200.008304,600.16992,0.835,13020
56.0,199.99512,600.117184,0.835,13022
55.0,199.99512,600.117184,0.835,13024
55.0,199.99512,600.16992,0.8563,13026
55.0,200.008304,600.16992,0.835,13028
55.0,200.008304,600.16992,0.8563,13030
55.0,199.99512,600.117184,0.835,13032
55.0,199.99512,600.16992,0.835,13034
56.0,199.99512,600.16992,0.835,13036
56.0,199.99512,600.117184,0.835,13038
55.0,199.99512,600.16992,0.835,13040
55.0,199.99512,600.117184,0.835,13042
55.0,199.99512,600.117184,0.835,13044
56.0,200.008304,600.16992,0.835,13046
56.0,200.008304,600.117184,0.835,13048
55.0,199.99512,600.16992,0.835,13050
55.0,199.99512,600.16992,0.835,13052
56.0,199.99512,600.117184,0.835,13054
56.0,200.008304,600.16992,0.835,13056
54.0,200.008304,600.16992,0.835,13058
56.0,200.008304,600.16992,0.835,13060
55.0,199.99512,750.199232,0.8563,13062
55.0,500.000992,1500.398464,0.8563,13064
55.0,500.000992,1500.398464,0.8563,13066
57.0,500.000992,1500.398464,0.8563,13068
57.0,199.99512,600.117184,0.835,13070
56.0,199.99512,600.117184,0.835,13072
55.0,199.99512,600.117184,0.835,13074
56.0,199.99512,600.16992,0.835,13076
54.0,199.99512,600.16992,0.835,13078
55.0,199.99512,600.117184,0.835,13080
55.0,199.99512,600.16992,0.835,13082
55.0,199.99512,600.16992,0.835,13084
55.0,199.99512,600.117184,0.835,13086
55.0,200.008304,600.117184,0.835,13088
54.0,199.99512,600.16992,0.8563,13090
56.0,200.008304,600.16992,0.835,13092
55.0,199.99512,600.16992,0.835,13094
55.0,199.99512,600.16992,0.835,13096
54.0,199.99512,600.16992,0.835,13098
55.0,200.008304,600.16992,0.835,13100
54.0,199.99512,600.16992,0.835,13102
55.0,200.008304,600.117184,0.835,13104
56.0,199.99512,600.117184,0.835,13106
54.0,199.99512,600.117184,0.835,13108
55.0,199.99512,600.16992,0.835,13110
55.0,199.99512,600.16992,0.835,13112
54.0,200.008304,600.16992,0.835,13114
55.0,199.99512,600.16992,0.835,13116
55.0,199.99512,600.16992,0.835,13118
54.0,200.008304,600.16992,0.8563,13120
55.0,199.99512,600.117184,0.835,13122
54.0,200.008304,600.117184,0.835,13124
55.0,200.008304,600.16992,0.835,13126
55.0,199.99512,600.16992,0.8563,13128
55.0,200.008304,600.117184,0.835,13130
55.0,333.333984,1000.2656,0.8563,13132
55.0,199.99512,600.16992,0.835,13134
55.0,500.000992,1500.398464,0.8563,13136
56.0,499.987808,1500.345728,0.8563,13138
55.0,199.99512,600.16992,0.835,13140
55.0,500.000992,1500.345728,0.8563,13142
55.0,500.000992,1500.398464,0.8563,13144
56.0,250.000496,750.199232,0.8563,13146
55.0,200.008304,600.16992,0.835,13148
55.0,200.008304,600.16992,0.8563,13150
55.0,199.99512,600.117184,0.835,13152
55.0,199.99512,600.16992,0.835,13154
55.0,199.99512,600.117184,0.835,13156
55.0,199.99512,600.16992,0.835,13158
55.0,199.99512,600.16992,0.835,13160
55.0,199.99512,600.16992,0.835,13162
55.0,199.99512,750.199232,0.8563,13164
55.0,199.99512,600.117184,0.835,13166
55.0,199.99512,600.117184,0.835,13168
55.0,200.008304,600.16992,0.835,13170
54.0,199.99512,600.16992,0.835,13172
55.0,200.008304,600.16992,0.835,13174
55.0,199.99512,600.117184,0.835,13176
55.0,200.008304,600.117184,0.835,13178
55.0,199.99512,600.117184,0.8563,13180
56.0,199.99512,600.117184,0.835,13182
55.0,199.99512,600.16992,0.835,13184
55.0,199.99512,600.117184,0.8563,13186
54.0,200.008304,600.16992,0.835,13188
54.0,199.99512,600.16992,0.835,13190
55.0,199.99512,600.117184,0.835,13192
55.0,200.008304,600.117184,0.835,13194
54.0,199.99512,600.16992,0.835,13196
55.0,199.99512,600.16992,0.835,13198
54.0,199.99512,750.199232,0.8563,13200
54.0,199.99512,600.117184,0.835,13202
55.0,199.99512,600.117184,0.835,13204
55.0,199.99512,600.16992,0.835,13206
55.0,500.000992,1500.398464,0.8563,13208
55.0,500.000992,1500.398464,0.8563,13210
57.0,499.987808,1500.398464,0.8563,13212
55.0,499.987808,1500.345728,0.8563,13214
55.0,499.987808,1500.398464,0.8563,13216
56.0,500.000992,1500.345728,0.8563,13218
55.0,199.99512,600.117184,0.835,13220
55.0,199.99512,600.117184,0.835,13222
55.0,200.008304,600.16992,0.835,13224
55.0,200.008304,600.16992,0.835,13226
55.0,200.008304,600.16992,0.835,13228
55.0,199.99512,600.16992,0.835,13230
54.0,199.99512,600.117184,0.835,13232
55.0,199.99512,600.117184,0.835,13234
55.0,199.99512,600.117184,0.835,13236
55.0,199.99512,600.16992,0.835,13238
55.0,200.008304,600.117184,0.835,13240
55.0,200.008304,600.16992,0.835,13242
55.0,199.99512,600.117184,0.835,13244
56.0,199.99512,600.117184,0.835,13246
54.0,250.000496,750.199232,0.8563,13248
55.0,199.99512,750.199232,0.8563,13250
55.0,199.99512,600.16992,0.835,13252
55.0,199.99512,600.16992,0.835,13254
55.0,199.99512,600.16992,0.835,13256
55.0,200.008304,600.16992,0.835,13258
55.0,199.99512,600.16992,0.835,13260
54.0,199.99512,600.117184,0.835,13262
54.0,199.99512,600.117184,0.835,13264
55.0,199.99512,600.117184,0.835,13266
54.0,199.99512,600.117184,0.835,13268
54.0,199.99512,600.117184,0.835,13270
54.0,200.008304,600.117184,0.835,13272
56.0,500.000992,1500.345728,0.8563,13274
56.0,500.000992,1500.345728,0.8563,13276
56.0,200.008304,600.117184,0.835,13278
55.0,499.987808,1500.345728,0.8563,13280
57.0,500.000992,1500.345728,0.8563,13282
56.0,500.000992,1500.398464,0.8563,13284
55.0,200.008304,600.117184,0.835,13286
55.0,200.008304,600.16992,0.835,13288
56.0,333.333984,1000.212864,0.8563,13290
55.0,199.99512,600.117184,0.8563,13292
55.0,250.000496,750.146496,0.8563,13294
54.0,199.99512,600.16992,0.835,13296
54.0,200.008304,600.16992,0.835,13298
55.0,200.008304,600.16992,0.835,13300
55.0,199.99512,600.117184,0.835,13302
54.0,199.99512,600.16992,0.835,13304
54.0,333.333984,1000.212864,0.8563,13306
55.0,200.008304,600.117184,0.835,13308
54.0,333.3208,1000.212864,0.8563,13310
55.0,500.000992,1500.345728,0.8563,13312
56.0,500.000992,1500.345728,0.8563,13314
57.0,500.000992,1500.398464,0.8563,13316
56.0,200.008304,600.16992,0.835,13318
55.0,199.99512,600.117184,0.8563,13320
55.0,199.99512,600.117184,0.835,13322
54.0,199.99512,600.117184,0.835,13324
54.0,199.99512,600.16992,0.835,13326
55.0,199.99512,600.117184,0.835,13328
54.0,199.99512,600.16992,0.835,13330
56.0,200.008304,750.199232,0.8563,13332
54.0,199.99512,600.16992,0.835,13334
55.0,199.99512,600.117184,0.835,13336
56.0,199.99512,600.16992,0.835,13338
55.0,199.99512,600.117184,0.835,13340
55.0,199.99512,600.16992,0.835,13342
55.0,199.99512,600.117184,0.835,13344
55.0,200.008304,600.16992,0.835,13346
55.0,200.008304,600.117184,0.835,13348
55.0,200.008304,600.16992,0.835,13350
54.0,199.99512,600.117184,0.835,13352
55.0,199.99512,600.117184,0.835,13354
55.0,200.008304,600.117184,0.835,13356
55.0,199.99512,600.117184,0.835,13358
55.0,199.99512,600.117184,0.835,13360
55.0,200.008304,600.16992,0.835,13362
54.0,200.008304,600.16992,0.8563,13364
55.0,199.99512,600.16992,0.835,13366
54.0,199.99512,600.16992,0.835,13368
55.0,200.008304,600.16992,0.835,13370
55.0,199.99512,600.117184,0.835,13372
55.0,199.99512,600.117184,0.835,13374
55.0,199.99512,600.117184,0.835,13376
55.0,200.008304,600.117184,0.8563,13378
55.0,199.99512,600.117184,0.835,13380
54.0,200.008304,600.16992,0.835,13382
55.0,250.000496,750.146496,0.8563,13384
55.0,200.008304,600.16992,0.835,13386
55.0,200.008304,600.117184,0.835,13388
54.0,200.008304,600.16992,0.835,13390
55.0,199.99512,600.117184,0.835,13392
54.0,200.008304,600.117184,0.835,13394
56.0,200.008304,600.16992,0.835,13396
54.0,199.99512,600.117184,0.835,13398
55.0,199.99512,750.199232,0.8563,13400
54.0,200.008304,600.16992,0.835,13402
55.0,199.99512,600.117184,0.835,13404
55.0,200.008304,600.16992,0.835,13406
54.0,200.008304,600.16992,0.835,13408
55.0,250.000496,750.199232,0.8563,13410
54.0,199.99512,750.199232,0.8563,13412
54.0,199.99512,600.117184,0.835,13414
54.0,200.008304,600.117184,0.835,13416
55.0,199.99512,600.117184,0.8563,13418
54.0,199.99512,600.16992,0.835,13420
56.0,199.99512,600.117184,0.835,13422
56.0,500.000992,1500.398464,0.8563,13424
56.0,500.000992,1500.398464,0.8563,13426
56.0,500.000992,1500.345728,0.8563,13428
56.0,199.99512,750.199232,0.8563,13430
56.0,200.008304,600.16992,0.835,13432
55.0,200.008304,600.16992,0.835,13434
55.0,199.99512,600.117184,0.835,13436
55.0,199.99512,600.16992,0.835,13438
54.0,200.008304,600.16992,0.835,13440
55.0,199.99512,600.117184,0.835,13442
55.0,199.99512,600.16992,0.835,13444
54.0,199.99512,600.117184,0.835,13446
54.0,200.008304,600.16992,0.835,13448
55.0,199.99512,600.117184,0.835,13450
54.0,200.008304,600.117184,0.835,13452
54.0,199.99512,600.16992,0.835,13454
54.0,199.99512,600.117184,0.835,13456
55.0,200.008304,600.117184,0.835,13458
54.0,199.99512,600.16992,0.835,13460
55.0,200.008304,600.117184,0.835,13462
54.0,199.99512,600.16992,0.835,13464
55.0,199.99512,600.16992,0.835,13466
55.0,199.99512,600.16992,0.835,13468
54.0,199.99512,750.199232,0.8563,13470
54.0,199.99512,600.117184,0.835,13472
54.0,199.99512,600.16992,0.835,13474
55.0,200.008304,600.117184,0.835,13476
55.0,199.99512,600.16992,0.835,13478
54.0,199.99512,600.16992,0.835,13480
54.0,200.008304,600.16992,0.835,13482
55.0,199.99512,600.117184,0.835,13484
55.0,199.99512,600.117184,0.835,13486
54.0,200.008304,600.16992,0.835,13488
54.0,200.008304,600.16992,0.835,13490
55.0,199.99512,600.16992,0.835,13492
54.0,199.99512,600.16992,0.835,13494
54.0,199.99512,600.117184,0.835,13496
55.0,500.000992,1500.398464,0.8563,13498
55.0,500.000992,1500.345728,0.8563,13500
56.0,199.99512,600.117184,0.835,13502
56.0,500.000992,1500.345728,0.8563,13504
56.0,500.000992,1500.398464,0.8563,13506
55.0,499.987808,1500.345728,0.8563,13508
56.0,199.99512,600.16992,0.835,13510
54.0,199.99512,600.117184,0.835,13512
55.0,199.99512,600.16992,0.8563,13514
56.0,199.99512,600.117184,0.835,13516
55.0,199.99512,600.16992,0.835,13518
55.0,200.008304,600.16992,0.8563,13520
54.0,200.008304,600.16992,0.835,13522
54.0,199.99512,600.117184,0.835,13524
54.0,199.99512,600.117184,0.835,13526
54.0,199.99512,600.16992,0.835,13528
55.0,199.99512,600.117184,0.835,13530
54.0,199.99512,600.16992,0.835,13532
54.0,200.008304,600.117184,0.835,13534
55.0,200.008304,600.16992,0.835,13536
54.0,199.99512,600.117184,0.835,13538
55.0,200.008304,600.117184,0.835,13540
54.0,199.99512,600.117184,0.835,13542
54.0,199.99512,600.16992,0.835,13544
54.0,200.008304,600.117184,0.835,13546
55.0,199.99512,600.16992,0.835,13548
54.0,199.99512,600.117184,0.835,13550
55.0,199.99512,750.199232,0.8563,13552
54.0,199.99512,600.16992,0.835,13554
54.0,199.99512,600.117184,0.8563,13556
55.0,199.99512,600.16992,0.835,13558
55.0,200.008304,600.16992,0.835,13560
55.0,199.99512,600.16992,0.835,13562
55.0,199.99512,600.16992,0.835,13564
54.0,250.000496,750.199232,0.8563,13566
54.0,500.000992,1500.398464,0.8563,13568
55.0,500.000992,1500.345728,0.8563,13570
55.0,499.987808,1500.398464,0.8563,13572
56.0,500.000992,1500.398464,0.8563,13574
56.0,500.000992,1500.345728,0.8563,13576
56.0,500.000992,1500.345728,0.8563,13578
55.0,199.99512,600.117184,0.8563,13580
55.0,199.99512,600.16992,0.835,13582
55.0,199.99512,600.16992,0.835,13584
55.0,250.000496,750.199232,0.8563,13586
55.0,199.99512,600.16992,0.835,13588
54.0,199.99512,750.199232,0.8563,13590
55.0,199.99512,600.16992,0.835,13592
55.0,200.008304,750.146496,0.8563,13594
56.0,199.99512,600.16992,0.8563,13596
54.0,199.99512,600.16992,0.835,13598
54.0,200.008304,600.117184,0.835,13600
56.0,199.99512,750.146496,0.8563,13602
54.0,249.987312,750.146496,0.8563,13604
54.0,200.008304,600.16992,0.8563,13606
55.0,200.008304,600.117184,0.8563,13608
56.0,250.000496,750.199232,0.8563,13610
54.0,200.008304,600.117184,0.835,13612
56.0,500.000992,1500.345728,0.8563,13614
56.0,500.000992,1500.345728,0.8563,13616
55.0,199.99512,600.16992,0.835,13618
55.0,199.99512,600.16992,0.835,13620
54.0,199.99512,600.16992,0.835,13622
55.0,200.008304,600.117184,0.835,13624
55.0,199.99512,600.117184,0.835,13626
55.0,200.008304,600.117184,0.835,13628
55.0,200.008304,600.16992,0.835,13630
54.0,200.008304,600.16992,0.835,13632
55.0,199.99512,600.16992,0.835,13634
55.0,199.99512,600.117184,0.835,13636
54.0,200.008304,600.16992,0.835,13638
55.0,199.99512,600.16992,0.835,13640
54.0,500.000992,1500.345728,0.8563,13642
55.0,500.000992,1500.398464,0.8563,13644
56.0,200.008304,600.16992,0.835,13646
55.0,500.000992,1500.345728,0.8563,13648
57.0,500.000992,1500.345728,0.8563,13650
56.0,250.000496,750.199232,0.8563,13652
56.0,200.008304,600.117184,0.835,13654
55.0,200.008304,600.16992,0.835,13656
55.0,199.99512,600.117184,0.835,13658
55.0,199.99512,600.117184,0.835,13660
55.0,500.000992,1500.398464,0.8563,13662
55.0,500.000992,1500.398464,0.8563,13664
56.0,200.008304,600.16992,0.835,13666
55.0,199.99512,600.16992,0.835,13668
55.0,200.008304,600.16992,0.835,13670
55.0,200.008304,600.117184,0.8563,13672
55.0,199.99512,600.16992,0.8563,13674
55.0,199.99512,600.117184,0.835,13676
55.0,199.99512,600.16992,0.8563,13678
54.0,199.99512,600.16992,0.835,13680
54.0,200.008304,600.16992,0.835,13682
55.0,200.008304,600.16992,0.835,13684
56.0,200.008304,600.16992,0.835,13686
55.0,199.99512,600.117184,0.835,13688
55.0,200.008304,600.16992,0.835,13690
54.0,200.008304,600.117184,0.835,13692
54.0,199.99512,600.16992,0.835,13694
55.0,199.99512,600.117184,0.835,13696
55.0,199.99512,600.117184,0.835,13698
54.0,200.008304,600.16992,0.835,13700
55.0,200.008304,600.117184,0.835,13702
55.0,199.99512,600.117184,0.835,13704
55.0,199.99512,600.16992,0.835,13706
54.0,199.99512,600.16992,0.835,13708
55.0,199.99512,600.16992,0.835,13710
55.0,500.000992,1500.398464,0.8563,13712
56.0,500.000992,1500.398464,0.8563,13714
56.0,500.000992,1500.345728,0.8563,13716
57.0,500.000992,1500.398464,0.8563,13718
56.0,500.000992,1500.345728,0.8563,13720
55.0,500.000992,1500.398464,0.8563,13722
54.0,200.008304,750.146496,0.8563,13724
55.0,199.99512,600.117184,0.835,13726
54.0,199.99512,600.117184,0.835,13728
56.0,199.99512,600.117184,0.835,13730
54.0,199.99512,600.117184,0.8563,13732
55.0,200.008304,600.16992,0.835,13734
55.0,199.99512,600.117184,0.835,13736
54.0,199.99512,600.117184,0.835,13738
54.0,200.008304,600.16992,0.835,13740
56.0,500.000992,1500.345728,0.8563,13742
54.0,500.000992,1500.398464,0.8563,13744
55.0,199.99512,600.117184,0.835,13746
55.0,200.008304,600.16992,0.835,13748
55.0,199.99512,600.117184,0.835,13750
55.0,200.008304,600.117184,0.835,13752
55.0,200.008304,600.117184,0.835,13754
55.0,200.008304,600.16992,0.835,13756
55.0,199.99512,600.16992,0.835,13758
55.0,199.99512,600.117184,0.835,13760
55.0,199.99512,600.16992,0.835,13762
55.0,199.99512,600.117184,0.835,13764
55.0,200.008304,600.117184,0.8563,13766
54.0,199.99512,600.117184,0.835,13768
55.0,199.99512,600.16992,0.835,13770
54.0,199.99512,600.16992,0.835,13772
55.0,199.99512,600.117184,0.8563,13774
54.0,200.008304,600.117184,0.835,13776
55.0,199.99512,600.117184,0.835,13778
54.0,199.99512,600.117184,0.835,13780
55.0,200.008304,600.16992,0.835,13782
54.0,499.987808,1500.398464,0.8563,13784
56.0,500.000992,1500.345728,0.8563,13786
55.0,199.99512,600.117184,0.8563,13788
55.0,500.000992,1500.345728,0.8563,13790
56.0,500.000992,1500.345728,0.8563,13792
56.0,500.000992,1500.398464,0.8563,13794
55.0,200.008304,600.16992,0.835,13796
56.0,199.99512,600.16992,0.835,13798
55.0,199.99512,600.117184,0.835,13800
54.0,200.008304,600.16992,0.835,13802
56.0,199.99512,600.117184,0.835,13804
54.0,200.008304,600.16992,0.835,13806
55.0,199.99512,600.16992,0.835,13808
55.0,199.99512,600.16992,0.835,13810
55.0,199.99512,750.146496,0.8563,13812
54.0,200.008304,600.16992,0.835,13814
55.0,199.99512,600.16992,0.8563,13816
55.0,199.99512,600.16992,0.835,13818
55.0,199.99512,600.117184,0.835,13820
56.0,199.99512,600.16992,0.835,13822
55.0,199.99512,600.117184,0.835,13824
54.0,199.99512,600.16992,0.835,13826
55.0,200.008304,600.16992,0.835,13828
54.0,200.008304,600.16992,0.835,13830
54.0,200.008304,600.16992,0.835,13832
54.0,199.99512,600.117184,0.8563,13834
54.0,199.99512,600.117184,0.835,13836
54.0,199.99512,600.117184,0.835,13838
55.0,199.99512,600.16992,0.8563,13840
55.0,199.99512,600.16992,0.8563,13842
55.0,199.99512,600.117184,0.835,13844
54.0,199.99512,600.117184,0.835,13846
54.0,200.008304,600.117184,0.8563,13848
54.0,333.333984,1000.2656,0.8563,13850
54.0,200.008304,600.117184,0.835,13852
55.0,499.987808,1500.345728,0.8563,13854
55.0,500.000992,1500.398464,0.8563,13856
55.0,200.008304,600.16992,0.835,13858
55.0,199.99512,600.16992,0.835,13860
56.0,199.99512,600.117184,0.835,13862
54.0,199.99512,600.117184,0.835,13864
54.0,200.008304,600.16992,0.835,13866
55.0,200.008304,600.117184,0.835,13868
55.0,199.99512,600.117184,0.835,13870
54.0,200.008304,600.117184,0.835,13872
55.0,200.008304,600.16992,0.835,13874
54.0,199.99512,600.117184,0.835,13876
54.0,199.99512,600.117184,0.835,13878
55.0,199.99512,750.199232,0.8563,13880
54.0,200.008304,600.117184,0.835,13882
54.0,199.99512,600.117184,0.835,13884
54.0,199.99512,600.16992,0.835,13886
54.0,199.99512,600.16992,0.835,13888
54.0,199.99512,600.117184,0.835,13890
54.0,200.008304,600.117184,0.8563,13892
54.0,200.008304,600.16992,0.835,13894
54.0,199.99512,600.16992,0.835,13896
54.0,200.008304,600.117184,0.835,13898
55.0,199.99512,600.117184,0.835,13900
54.0,200.008304,600.16992,0.835,13902
54.0,200.008304,600.117184,0.8563,13904
54.0,199.99512,600.16992,0.835,13906
54.0,199.99512,600.16992,0.835,13908
55.0,199.99512,600.16992,0.835,13910
54.0,199.99512,600.16992,0.835,13912
54.0,200.008304,600.117184,0.835,13914
54.0,199.99512,600.117184,0.835,13916
55.0,500.000992,1500.398464,0.8563,13918
55.0,500.000992,1500.345728,0.8563,13920
56.0,500.000992,1500.398464,0.8563,13922
56.0,500.000992,1500.398464,0.8563,13924
56.0,500.000992,1500.398464,0.8563,13926
56.0,199.99512,600.16992,0.835,13928
55.0,500.000992,1500.345728,0.8563,13930
56.0,499.987808,1500.398464,0.8563,13932
56.0,199.99512,600.117184,0.835,13934
55.0,199.99512,600.16992,0.835,13936
55.0,200.008304,600.16992,0.835,13938
55.0,199.99512,600.117184,0.835,13940
55.0,199.99512,600.16992,0.835,13942
55.0,199.99512,600.16992,0.8563,13944
55.0,199.99512,600.16992,0.835,13946
54.0,199.99512,600.16992,0.835,13948
54.0,199.99512,600.117184,0.835,13950
54.0,200.008304,600.16992,0.835,13952
55.0,200.008304,600.16992,0.835,13954
54.0,200.008304,600.117184,0.835,13956
55.0,199.99512,600.117184,0.835,13958
55.0,500.000992,1500.345728,0.8563,13960
55.0,500.000992,1500.398464,0.8563,13962
56.0,199.99512,600.117184,0.8563,13964
55.0,199.99512,600.16992,0.835,13966
55.0,200.008304,600.16992,0.835,13968
55.0,199.99512,600.16992,0.835,13970
56.0,199.99512,600.117184,0.835,13972
55.0,199.99512,600.16992,0.835,13974
55.0,199.99512,600.117184,0.835,13976
54.0,199.99512,600.16992,0.835,13978
55.0,200.008304,600.16992,0.835,13980
54.0,199.99512,600.117184,0.835,13982
55.0,200.008304,600.16992,0.835,13984
54.0,199.99512,750.146496,0.8563,13986
55.0,199.99512,600.16992,0.835,13988
54.0,200.008304,600.16992,0.835,13990
55.0,200.008304,600.117184,0.835,13992
54.0,200.008304,600.16992,0.835,13994
54.0,199.99512,600.16992,0.835,13996
55.0,199.99512,600.117184,0.835,13998
55.0,200.008304,1000.2656,0.8563,14000
55.0,200.008304,600.117184,0.835,14002
55.0,199.99512,600.117184,0.8563,14004
54.0,199.99512,600.16992,0.835,14006
54.0,200.008304,600.16992,0.835,14008
54.0,199.99512,600.117184,0.835,14010
54.0,199.99512,600.16992,0.8563,14012
55.0,199.99512,750.146496,0.8563,14014
55.0,250.000496,750.146496,0.8563,14016
54.0,199.99512,600.16992,0.835,14018
55.0,200.008304,600.117184,0.835,14020
54.0,200.008304,600.117184,0.835,14022
55.0,200.008304,600.117184,0.835,14024
54.0,199.99512,600.16992,0.835,14026
54.0,199.99512,750.199232,0.8563,14028
54.0,199.99512,600.16992,0.835,14030
55.0,199.99512,750.199232,0.8563,14032
54.0,199.99512,600.117184,0.835,14034
54.0,199.99512,600.16992,0.835,14036
54.0,200.008304,600.16992,0.8563,14038
55.0,200.008304,600.117184,0.835,14040
54.0,200.008304,600.16992,0.835,14042
54.0,199.99512,600.16992,0.835,14044
55.0,199.99512,600.16992,0.835,14046
